"";"spt";"team";"status";"player";"begin";"end";"grade";"location";"opponent";"tG";"tGA";"npG";"pG";"npA";"pA";"ownG";"ylw";"ylwred";"red";"sds"
"21";19;"Holstein Kiel";"start";"Weiner";0;90;3,5;"away";"VfL Wolfsburg";"2";"2";0;0;0;0;0;0;0;0;FALSE
"22";19;"Holstein Kiel";"start";"T. Becker";0;90;4;"away";"VfL Wolfsburg";"2";"2";0;0;0;0;0;0;0;0;FALSE
"23";19;"Holstein Kiel";"start";"Zec";0;90;3;"away";"VfL Wolfsburg";"2";"2";1;0;0;0;0;1;0;0;FALSE
"24";19;"Holstein Kiel";"start";"Komenda";0;90;4;"away";"VfL Wolfsburg";"2";"2";0;0;0;0;0;0;0;0;FALSE
"25";19;"Holstein Kiel";"start";"Porath";0;90;4;"away";"VfL Wolfsburg";"2";"2";0;0;0;0;0;0;0;0;FALSE
"26";19;"Holstein Kiel";"start";"Remberg";0;90;4;"away";"VfL Wolfsburg";"2";"2";0;0;0;0;0;1;0;0;FALSE
"27";19;"Holstein Kiel";"start";"Knudsen";0;68;5;"away";"VfL Wolfsburg";"2";"2";0;0;0;0;0;0;0;0;FALSE
"28";19;"Holstein Kiel";"start";"Javorcek";0;79;3,5;"away";"VfL Wolfsburg";"2";"2";0;0;1;0;0;0;0;0;FALSE
"29";19;"Holstein Kiel";"start";"Kelati";0;79;4,5;"away";"VfL Wolfsburg";"2";"2";0;0;0;0;0;0;0;0;FALSE
"30";19;"Holstein Kiel";"start";"Machino";0;59;3,5;"away";"VfL Wolfsburg";"2";"2";0;0;0;0;0;0;0;0;FALSE
"31";19;"Holstein Kiel";"start";"Harres";0;79;4,5;"away";"VfL Wolfsburg";"2";"2";0;0;0;0;0;0;0;0;FALSE
"32";19;"Holstein Kiel";"sub";"Skrzybski";59;90;2,5;"away";"VfL Wolfsburg";"2";"2";1;0;0;0;0;0;0;0;FALSE
"33";19;"Holstein Kiel";"sub";"Arp";68;90;NA;"away";"VfL Wolfsburg";"2";"2";0;0;0;0;0;1;0;0;FALSE
"34";19;"Holstein Kiel";"sub";"Pichler";79;90;NA;"away";"VfL Wolfsburg";"2";"2";0;0;1;0;0;1;0;0;FALSE
"35";19;"Holstein Kiel";"sub";"Gigovic";79;90;NA;"away";"VfL Wolfsburg";"2";"2";0;0;0;0;0;0;0;0;FALSE
"36";19;"Holstein Kiel";"sub";"Tolkin";79;90;NA;"away";"VfL Wolfsburg";"2";"2";0;0;0;0;0;0;0;0;FALSE
"37";19;"Holstein Kiel";"bench";"Dähne";NA;NA;NA;"away";"VfL Wolfsburg";"2";"2";0;0;0;0;0;0;0;0;FALSE
"38";19;"Holstein Kiel";"bench";"Geschwill";NA;NA;NA;"away";"VfL Wolfsburg";"2";"2";0;0;0;0;0;0;0;0;FALSE
"39";19;"Holstein Kiel";"bench";"Rosenboom";NA;NA;NA;"away";"VfL Wolfsburg";"2";"2";0;0;0;0;0;0;0;0;FALSE
"40";19;"Holstein Kiel";"bench";"Ivezic";NA;NA;NA;"away";"VfL Wolfsburg";"2";"2";0;0;0;0;0;0;0;0;FALSE
"41";19;"RB Leipzig";"start";"Gulacsi";0;90;2,5;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"42";19;"RB Leipzig";"start";"Klostermann";0;67;3,5;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"43";19;"RB Leipzig";"start";"Orban";0;90;4;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"44";19;"RB Leipzig";"start";"Bitshiabu";0;90;3;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"45";19;"RB Leipzig";"start";"Nusa";0;66;4;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"46";19;"RB Leipzig";"start";"Vermeeren";0;51;5;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"47";19;"RB Leipzig";"start";"Kampl";0;51;3,5;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"48";19;"RB Leipzig";"start";"Raum";0;90;2;"home";"Bayer 04 Leverkusen";"2";"2";1;0;0;0;0;0;0;0;FALSE
"49";19;"RB Leipzig";"start";"Xavi";0;90;4;"home";"Bayer 04 Leverkusen";"2";"2";0;0;1;0;0;1;0;0;FALSE
"50";19;"RB Leipzig";"start";"Openda";0;74;4,5;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"51";19;"RB Leipzig";"start";"Sesko";0;90;4;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"52";19;"RB Leipzig";"sub";"Seiwald";51;90;3;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"53";19;"RB Leipzig";"sub";"A. Haidara";51;90;3,5;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"54";19;"RB Leipzig";"sub";"Baumgartner";66;90;NA;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;1;0;0;FALSE
"55";19;"RB Leipzig";"sub";"R. Baku";67;90;NA;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"56";19;"RB Leipzig";"sub";"Poulsen";74;90;NA;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"57";19;"RB Leipzig";"bench";"Vandevoordt";NA;NA;NA;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"58";19;"RB Leipzig";"bench";"Geertruida";NA;NA;NA;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"59";19;"RB Leipzig";"bench";"Elmas";NA;NA;NA;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"60";19;"RB Leipzig";"bench";"Gebel";NA;NA;NA;"home";"Bayer 04 Leverkusen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"61";19;"Bayer 04 Leverkusen";"start";"Hradecky";0;90;2,5;"away";"RB Leipzig";"2";"2";0;0;0;0;0;0;0;0;FALSE
"62";19;"Bayer 04 Leverkusen";"start";"Mukiele";0;90;2,5;"away";"RB Leipzig";"2";"2";0;0;0;0;0;0;0;0;FALSE
"63";19;"Bayer 04 Leverkusen";"start";"Tah";0;90;3;"away";"RB Leipzig";"2";"2";0;0;0;0;0;0;0;0;FALSE
"64";19;"Bayer 04 Leverkusen";"start";"Tapsoba";0;90;4;"away";"RB Leipzig";"2";"2";0;0;0;0;1;1;0;0;FALSE
"65";19;"Bayer 04 Leverkusen";"start";"Andrich";0;46;3,5;"away";"RB Leipzig";"2";"2";0;0;0;0;0;1;0;0;FALSE
"66";19;"Bayer 04 Leverkusen";"start";"Arthur";0;66;4;"away";"RB Leipzig";"2";"2";0;0;0;0;0;0;0;0;FALSE
"67";19;"Bayer 04 Leverkusen";"start";"Aleix Garcia";0;90;3;"away";"RB Leipzig";"2";"2";1;0;0;0;0;0;0;0;FALSE
"68";19;"Bayer 04 Leverkusen";"start";"G. Xhaka";0;90;2,5;"away";"RB Leipzig";"2";"2";0;0;0;0;0;0;0;0;FALSE
"69";19;"Bayer 04 Leverkusen";"start";"Hincapie";0;90;3;"away";"RB Leipzig";"2";"2";0;0;0;0;0;0;0;0;FALSE
"70";19;"Bayer 04 Leverkusen";"start";"Wirtz";0;90;1;"away";"RB Leipzig";"2";"2";0;0;2;0;0;0;0;0;TRUE
"71";19;"Bayer 04 Leverkusen";"start";"Schick";0;65;3;"away";"RB Leipzig";"2";"2";1;0;0;0;0;0;0;0;FALSE
"72";19;"Bayer 04 Leverkusen";"sub";"Palacios";46;90;3;"away";"RB Leipzig";"2";"2";0;0;0;0;0;0;0;0;FALSE
"73";19;"Bayer 04 Leverkusen";"sub";"Tella";65;90;4;"away";"RB Leipzig";"2";"2";0;0;0;0;0;0;0;0;FALSE
"74";19;"Bayer 04 Leverkusen";"sub";"Frimpong";66;90;NA;"away";"RB Leipzig";"2";"2";0;0;0;0;0;0;0;0;FALSE
"75";19;"Bayer 04 Leverkusen";"bench";"Kovar";NA;NA;NA;"away";"RB Leipzig";"2";"2";0;0;0;0;0;0;0;0;FALSE
"76";19;"Bayer 04 Leverkusen";"bench";"Lomb";NA;NA;NA;"away";"RB Leipzig";"2";"2";0;0;0;0;0;0;0;0;FALSE
"77";19;"Bayer 04 Leverkusen";"bench";"Grimaldo";NA;NA;NA;"away";"RB Leipzig";"2";"2";0;0;0;0;0;0;0;0;FALSE
"78";19;"Bayer 04 Leverkusen";"bench";"Hofmann";NA;NA;NA;"away";"RB Leipzig";"2";"2";0;0;0;0;0;0;0;0;FALSE
"79";19;"Bayer 04 Leverkusen";"bench";"Onyeka";NA;NA;NA;"away";"RB Leipzig";"2";"2";0;0;0;0;0;0;0;0;FALSE
"80";19;"Bayer 04 Leverkusen";"bench";"Boniface";NA;NA;NA;"away";"RB Leipzig";"2";"2";0;0;0;0;0;0;0;0;FALSE
"81";19;"Borussia Dortmund";"start";"Kobel";0;90;3;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"82";19;"Borussia Dortmund";"start";"Ryerson";0;90;3;"home";"Werder Bremen";"2";"2";0;0;0;0;0;1;0;0;FALSE
"83";19;"Borussia Dortmund";"start";"Can";0;90;3;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"84";19;"Borussia Dortmund";"start";"N. Schlotterbeck";0;90;NA;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;1;FALSE
"85";19;"Borussia Dortmund";"start";"Bensebaini";0;90;3,5;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"86";19;"Borussia Dortmund";"start";"P. Groß";0;90;4;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"87";19;"Borussia Dortmund";"start";"Brandt";0;77;4;"home";"Werder Bremen";"2";"2";0;0;1;0;0;0;0;0;FALSE
"88";19;"Borussia Dortmund";"start";"F. Nmecha";0;12;NA;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"89";19;"Borussia Dortmund";"start";"Adeyemi";0;61;4;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"90";19;"Borussia Dortmund";"start";"Gittens";0;61;4;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"91";19;"Borussia Dortmund";"start";"Guirassy";0;90;2,5;"home";"Werder Bremen";"2";"2";1;0;1;0;0;0;0;0;FALSE
"92";19;"Borussia Dortmund";"sub";"Sabitzer";12;90;4,5;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"93";19;"Borussia Dortmund";"sub";"Duranville";61;90;4;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"94";19;"Borussia Dortmund";"sub";"Beier";61;90;4;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"95";19;"Borussia Dortmund";"sub";"Anton";77;90;NA;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"96";19;"Borussia Dortmund";"bench";"A. Meyer";NA;NA;NA;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"97";19;"Borussia Dortmund";"bench";"Yan Couto";NA;NA;NA;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"98";19;"Borussia Dortmund";"bench";"Campbell";NA;NA;NA;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"99";19;"Borussia Dortmund";"bench";"Reyna";NA;NA;NA;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"100";19;"Borussia Dortmund";"bench";"Wätjen";NA;NA;NA;"home";"Werder Bremen";"2";"2";0;0;0;0;0;0;0;0;FALSE
"101";19;"Werder Bremen";"start";"Zetterer";0;90;3,5;"away";"Borussia Dortmund";"2";"2";0;0;0;0;0;0;0;0;FALSE
"102";19;"Werder Bremen";"start";"Veljkovic";0;90;3,5;"away";"Borussia Dortmund";"2";"2";0;0;1;0;0;0;0;0;FALSE
"103";19;"Werder Bremen";"start";"Friedl";0;90;4,5;"away";"Borussia Dortmund";"2";"2";0;0;0;0;1;1;0;0;FALSE
"104";19;"Werder Bremen";"start";"A. Jung";0;90;4,5;"away";"Borussia Dortmund";"2";"2";0;0;0;0;0;0;0;0;FALSE
"105";19;"Werder Bremen";"start";"Weiser";0;90;4;"away";"Borussia Dortmund";"2";"2";0;0;0;0;0;0;0;0;FALSE
"106";19;"Werder Bremen";"start";"Lynen";0;60;4;"away";"Borussia Dortmund";"2";"2";0;0;0;0;0;0;0;0;FALSE
"107";19;"Werder Bremen";"start";"Köhn";0;60;5;"away";"Borussia Dortmund";"2";"2";0;0;0;0;0;0;0;0;FALSE
"108";19;"Werder Bremen";"start";"Stage";0;90;3,5;"away";"Borussia Dortmund";"2";"2";0;0;1;0;0;1;0;0;FALSE
"109";19;"Werder Bremen";"start";"Schmid";0;90;3;"away";"Borussia Dortmund";"2";"2";0;0;0;0;0;0;0;0;FALSE
"110";19;"Werder Bremen";"start";"Grüll";0;60;4;"away";"Borussia Dortmund";"2";"2";0;0;0;0;0;0;0;0;FALSE
"111";19;"Werder Bremen";"start";"Ducksch";0;87;3;"away";"Borussia Dortmund";"2";"2";1;0;0;0;0;0;0;0;FALSE
"112";19;"Werder Bremen";"sub";"Kaboré";60;90;2,5;"away";"Borussia Dortmund";"2";"2";0;0;0;0;0;0;0;0;FALSE
"113";19;"Werder Bremen";"sub";"Bittencourt";60;90;2;"away";"Borussia Dortmund";"2";"2";1;0;0;0;0;1;0;0;TRUE
"114";19;"Werder Bremen";"sub";"Njinmah";60;90;4;"away";"Borussia Dortmund";"2";"2";0;0;0;0;0;1;0;0;FALSE
"115";19;"Werder Bremen";"sub";"Burke";87;90;NA;"away";"Borussia Dortmund";"2";"2";0;0;0;0;0;0;0;0;FALSE
"116";19;"Werder Bremen";"bench";"Backhaus";NA;NA;NA;"away";"Borussia Dortmund";"2";"2";0;0;0;0;0;0;0;0;FALSE
"117";19;"Werder Bremen";"bench";"Pieper";NA;NA;NA;"away";"Borussia Dortmund";"2";"2";0;0;0;0;0;0;0;0;FALSE
"118";19;"Werder Bremen";"bench";"Alvero";NA;NA;NA;"away";"Borussia Dortmund";"2";"2";0;0;0;0;0;0;0;0;FALSE
"119";19;"Werder Bremen";"bench";"Covic";NA;NA;NA;"away";"Borussia Dortmund";"2";"2";0;0;0;0;0;0;0;0;FALSE
"120";19;"SC Freiburg";"start";"Atubolu";0;90;4,5;"home";"Bayern München";"1";"2";0;0;0;0;0;1;0;0;FALSE
"121";19;"SC Freiburg";"start";"Kübler";0;90;3,5;"home";"Bayern München";"1";"2";0;0;0;0;0;1;0;0;FALSE
"122";19;"SC Freiburg";"start";"Rosenfelder";0;46;3;"home";"Bayern München";"1";"2";0;0;0;0;0;0;0;0;FALSE
"123";19;"SC Freiburg";"start";"Lienhart";0;90;4,5;"home";"Bayern München";"1";"2";0;0;0;0;0;0;0;0;FALSE
"124";19;"SC Freiburg";"start";"Makengo";0;85;3,5;"home";"Bayern München";"1";"2";0;0;0;0;0;0;0;0;FALSE
"125";19;"SC Freiburg";"start";"Höfler";0;90;3;"home";"Bayern München";"1";"2";0;0;0;0;0;0;0;0;FALSE
"126";19;"SC Freiburg";"start";"M. Eggestein";0;77;3,5;"home";"Bayern München";"1";"2";0;0;0;0;0;0;0;0;FALSE
"127";19;"SC Freiburg";"start";"Doan";0;90;3;"home";"Bayern München";"1";"2";0;0;1;0;0;1;0;0;FALSE
"128";19;"SC Freiburg";"start";"Dinkci";0;77;4,5;"home";"Bayern München";"1";"2";0;0;0;0;0;0;0;0;FALSE
"129";19;"SC Freiburg";"start";"Röhl";0;90;4;"home";"Bayern München";"1";"2";0;0;0;0;0;0;0;0;FALSE
"130";19;"SC Freiburg";"start";"Höler";0;75;4,5;"home";"Bayern München";"1";"2";0;0;0;0;0;0;0;0;FALSE
"131";19;"SC Freiburg";"sub";"Ginter";46;90;2;"home";"Bayern München";"1";"2";1;0;0;0;0;0;0;0;FALSE
"132";19;"SC Freiburg";"sub";"Adamu";75;90;NA;"home";"Bayern München";"1";"2";0;0;0;0;0;0;0;0;FALSE
"133";19;"SC Freiburg";"sub";"Grifo";77;90;NA;"home";"Bayern München";"1";"2";0;0;0;0;0;1;0;0;FALSE
"134";19;"SC Freiburg";"sub";"Manzambi";77;90;NA;"home";"Bayern München";"1";"2";0;0;0;0;0;0;0;0;FALSE
"135";19;"SC Freiburg";"sub";"Gregoritsch";85;90;NA;"home";"Bayern München";"1";"2";0;0;0;0;0;0;0;0;FALSE
"136";19;"SC Freiburg";"bench";"F. Müller";NA;NA;NA;"home";"Bayern München";"1";"2";0;0;0;0;0;0;0;0;FALSE
"137";19;"SC Freiburg";"bench";"Günter";NA;NA;NA;"home";"Bayern München";"1";"2";0;0;0;0;0;0;0;0;FALSE
"138";19;"SC Freiburg";"bench";"Sildillia";NA;NA;NA;"home";"Bayern München";"1";"2";0;0;0;0;0;0;0;0;FALSE
"139";19;"SC Freiburg";"bench";"Philipp";NA;NA;NA;"home";"Bayern München";"1";"2";0;0;0;0;0;0;0;0;FALSE
"140";19;"Bayern München";"start";"Neuer";0;90;3;"away";"SC Freiburg";"2";"1";0;0;0;0;0;0;0;0;FALSE
"141";19;"Bayern München";"start";"Kimmich";0;90;2;"away";"SC Freiburg";"2";"1";0;0;1;0;0;0;0;0;FALSE
"142";19;"Bayern München";"start";"Dier";0;90;2,5;"away";"SC Freiburg";"2";"1";0;0;1;0;0;0;0;0;FALSE
"143";19;"Bayern München";"start";"M.-J. Kim";0;90;3;"away";"SC Freiburg";"2";"1";1;0;0;0;0;0;0;0;FALSE
"144";19;"Bayern München";"start";"Guerreiro";0;83;4;"away";"SC Freiburg";"2";"1";0;0;0;0;0;0;0;0;FALSE
"145";19;"Bayern München";"start";"Pavlovic";0;90;2,5;"away";"SC Freiburg";"2";"1";0;0;0;0;0;0;0;0;FALSE
"146";19;"Bayern München";"start";"Goretzka";0;40;3,5;"away";"SC Freiburg";"2";"1";0;0;0;0;0;0;0;0;FALSE
"147";19;"Bayern München";"start";"L. Sané";0;63;4,5;"away";"SC Freiburg";"2";"1";0;0;0;0;0;0;0;0;FALSE
"148";19;"Bayern München";"start";"Musiala";0;83;3;"away";"SC Freiburg";"2";"1";0;0;0;0;0;0;0;0;FALSE
"149";19;"Bayern München";"start";"Gnabry";0;63;4,5;"away";"SC Freiburg";"2";"1";0;0;0;0;0;0;0;0;FALSE
"150";19;"Bayern München";"start";"Kane";0;90;2;"away";"SC Freiburg";"2";"1";1;0;0;0;0;1;0;0;TRUE
"151";19;"Bayern München";"sub";"Stanisic";40;90;3;"away";"SC Freiburg";"2";"1";0;0;0;0;0;0;0;0;FALSE
"152";19;"Bayern München";"sub";"Coman";63;90;3,5;"away";"SC Freiburg";"2";"1";0;0;0;0;0;0;0;0;FALSE
"153";19;"Bayern München";"sub";"Olise";63;90;4;"away";"SC Freiburg";"2";"1";0;0;0;0;0;0;0;0;FALSE
"154";19;"Bayern München";"sub";"T. Müller";83;90;NA;"away";"SC Freiburg";"2";"1";0;0;0;0;0;1;0;0;FALSE
"155";19;"Bayern München";"sub";"Joao Palhinha";83;90;NA;"away";"SC Freiburg";"2";"1";0;0;0;0;0;0;0;0;FALSE
"156";19;"Bayern München";"bench";"Ulreich";NA;NA;NA;"away";"SC Freiburg";"2";"1";0;0;0;0;0;0;0;0;FALSE
"157";19;"Bayern München";"bench";"Aznou";NA;NA;NA;"away";"SC Freiburg";"2";"1";0;0;0;0;0;0;0;0;FALSE
"158";19;"Bayern München";"bench";"Boey";NA;NA;NA;"away";"SC Freiburg";"2";"1";0;0;0;0;0;0;0;0;FALSE
"159";19;"Bayern München";"bench";"Tel";NA;NA;NA;"away";"SC Freiburg";"2";"1";0;0;0;0;0;0;0;0;FALSE
"160";19;"FC Augsburg";"start";"Dahmen";0;90;3;"home";"1. FC Heidenheim";"2";"1";0;0;0;0;0;0;0;0;FALSE
"161";19;"FC Augsburg";"start";"Matsima";0;90;2;"home";"1. FC Heidenheim";"2";"1";1;0;0;0;0;0;0;0;TRUE
"162";19;"FC Augsburg";"start";"Gouweleeuw";0;90;3;"home";"1. FC Heidenheim";"2";"1";0;0;0;0;0;0;0;0;FALSE
"163";19;"FC Augsburg";"start";"Banks";0;70;2,5;"home";"1. FC Heidenheim";"2";"1";0;0;0;0;0;0;0;0;FALSE
"164";19;"FC Augsburg";"start";"M. Wolf";0;61;4,5;"home";"1. FC Heidenheim";"2";"1";0;0;0;0;0;0;0;0;FALSE
"165";19;"FC Augsburg";"start";"Onyeka";0;90;3;"home";"1. FC Heidenheim";"2";"1";0;0;0;0;0;0;0;0;FALSE
"166";19;"FC Augsburg";"start";"Rexhbecaj";0;90;3,5;"home";"1. FC Heidenheim";"2";"1";0;0;0;0;0;0;0;0;FALSE
"167";19;"FC Augsburg";"start";"Giannoulis";0;90;4;"home";"1. FC Heidenheim";"2";"1";0;0;0;0;0;0;0;0;FALSE
"168";19;"FC Augsburg";"start";"Maier";0;61;4;"home";"1. FC Heidenheim";"2";"1";0;0;0;0;0;0;0;0;FALSE
"169";19;"FC Augsburg";"start";"Claude-Maurice";0;77;4;"home";"1. FC Heidenheim";"2";"1";0;0;0;0;0;0;0;0;FALSE
"170";19;"FC Augsburg";"start";"Essende";0;77;3,5;"home";"1. FC Heidenheim";"2";"1";0;0;1;0;0;0;0;0;FALSE
"171";19;"FC Augsburg";"sub";"Kömür";61;90;2,5;"home";"1. FC Heidenheim";"2";"1";0;0;1;0;0;0;0;0;FALSE
"172";19;"FC Augsburg";"sub";"Gumny";61;90;3;"home";"1. FC Heidenheim";"2";"1";0;0;0;0;0;1;0;0;FALSE
"173";19;"FC Augsburg";"sub";"K. Schlotterbeck";70;90;NA;"home";"1. FC Heidenheim";"2";"1";1;0;0;0;0;0;0;0;FALSE
"174";19;"FC Augsburg";"sub";"F. Jensen";77;90;NA;"home";"1. FC Heidenheim";"2";"1";0;0;0;0;0;0;0;0;FALSE
"175";19;"FC Augsburg";"sub";"P. Tietz";77;90;NA;"home";"1. FC Heidenheim";"2";"1";0;0;0;0;0;0;0;0;FALSE
"176";19;"FC Augsburg";"bench";"Labrovic";NA;NA;NA;"home";"1. FC Heidenheim";"2";"1";0;0;0;0;0;0;0;0;FALSE
"177";19;"FC Augsburg";"bench";"M. Bauer";NA;NA;NA;"home";"1. FC Heidenheim";"2";"1";0;0;0;0;0;0;0;0;FALSE
"178";19;"FC Augsburg";"bench";"Breithaupt";NA;NA;NA;"home";"1. FC Heidenheim";"2";"1";0;0;0;0;0;0;0;0;FALSE
"179";19;"FC Augsburg";"bench";"Mounié";NA;NA;NA;"home";"1. FC Heidenheim";"2";"1";0;0;0;0;0;0;0;0;FALSE
"180";19;"1. FC Heidenheim";"start";"Ke. Müller";0;90;3,5;"away";"FC Augsburg";"1";"2";0;0;0;0;0;0;0;0;FALSE
"181";19;"1. FC Heidenheim";"start";"Traoré";0;75;3,5;"away";"FC Augsburg";"1";"2";0;0;0;0;0;0;0;0;FALSE
"182";19;"1. FC Heidenheim";"start";"P. Mainka";0;90;2,5;"away";"FC Augsburg";"1";"2";1;0;0;0;0;0;0;0;FALSE
"183";19;"1. FC Heidenheim";"start";"Gimber";0;90;3;"away";"FC Augsburg";"1";"2";0;0;0;0;0;0;0;0;FALSE
"184";19;"1. FC Heidenheim";"start";"Föhrenbach";0;90;3,5;"away";"FC Augsburg";"1";"2";0;0;0;0;0;0;0;0;FALSE
"185";19;"1. FC Heidenheim";"start";"Kerber";0;60;4;"away";"FC Augsburg";"1";"2";0;0;0;0;0;0;0;0;FALSE
"186";19;"1. FC Heidenheim";"start";"Schöppner";0;90;4;"away";"FC Augsburg";"1";"2";0;0;0;0;0;0;0;0;FALSE
"187";19;"1. FC Heidenheim";"start";"Wanner";0;89;4;"away";"FC Augsburg";"1";"2";0;0;0;0;0;0;0;0;FALSE
"188";19;"1. FC Heidenheim";"start";"Beck";0;60;3;"away";"FC Augsburg";"1";"2";0;0;0;0;0;0;0;0;FALSE
"189";19;"1. FC Heidenheim";"start";"Krätzig";0;75;3;"away";"FC Augsburg";"1";"2";0;0;0;0;0;0;0;0;FALSE
