"";"spt";"team";"status";"player";"begin";"end";"grade";"location";"opponent";"tG";"tGA";"npG";"pG";"npA";"pA";"ownG";"ylw";"ylwred";"red";"sds"
"1";22;"FC Augsburg";"start";"Dahmen";0;90;3;"home";"RB Leipzig";"0";"0";0;0;0;0;0;0;0;0;FALSE
"2";22;"FC Augsburg";"start";"Matsima";0;90;2,5;"home";"RB Leipzig";"0";"0";0;0;0;0;0;1;0;0;FALSE
"3";22;"FC Augsburg";"start";"Gouweleeuw";0;90;3;"home";"RB Leipzig";"0";"0";0;0;0;0;0;0;0;0;FALSE
"4";22;"FC Augsburg";"start";"Zesiger";0;90;3,5;"home";"RB Leipzig";"0";"0";0;0;0;0;0;0;0;0;FALSE
"5";22;"FC Augsburg";"start";"M. Wolf";0;82;4;"home";"RB Leipzig";"0";"0";0;0;0;0;0;0;0;0;FALSE
"6";22;"FC Augsburg";"start";"Onyeka";0;90;4;"home";"RB Leipzig";"0";"0";0;0;0;0;0;0;0;0;FALSE
"7";22;"FC Augsburg";"start";"Jakic";0;90;2,5;"home";"RB Leipzig";"0";"0";0;0;0;0;0;0;0;0;TRUE
"8";22;"FC Augsburg";"start";"Giannoulis";0;90;3;"home";"RB Leipzig";"0";"0";0;0;0;0;0;0;0;0;FALSE
"9";22;"FC Augsburg";"start";"F. Jensen";0;72;5;"home";"RB Leipzig";"0";"0";0;0;0;0;0;0;0;0;FALSE
"10";22;"FC Augsburg";"start";"Claude-Maurice";0;90;3,5;"home";"RB Leipzig";"0";"0";0;0;0;0;0;1;0;0;FALSE
"11";22;"FC Augsburg";"start";"Essende";0;61;5;"home";"RB Leipzig";"0";"0";0;0;0;0;0;0;0;0;FALSE
"12";22;"FC Augsburg";"sub";"P. Tietz";61;90;4,5;"home";"RB Leipzig";"0";"0";0;0;0;0;0;0;0;0;FALSE
"13";22;"FC Augsburg";"sub";"Maier";72;90;NA;"home";"RB Leipzig";"0";"0";0;0;0;0;0;0;0;0;FALSE
"14";22;"FC Augsburg";"sub";"Koudossou";82;90;NA;"home";"RB Leipzig";"0";"0";0;0;0;0;0;0;0;0;FALSE
"15";22;"FC Augsburg";"bench";"Labrovic";NA;NA;NA;"home";"RB Leipzig";"0";"0";0;0;0;0;0;0;0;0;FALSE
"16";22;"FC Augsburg";"bench";"Banks";NA;NA;NA;"home";"RB Leipzig";"0";"0";0;0;0;0;0;0;0;0;FALSE
"17";22;"FC Augsburg";"bench";"Meiser";NA;NA;NA;"home";"RB Leipzig";"0";"0";0;0;0;0;0;0;0;0;FALSE
