"";"spt";"team";"status";"player";"begin";"end";"grade";"location";"opponent";"tG";"tGA";"npG";"pG";"npA";"pA";"ownG";"ylw";"ylwred";"red";"sds"
"1";18;"Eintracht Frankfurt";"start";"Trapp";0;90;3;"home";"Borussia Dortmund";"2";"0";0;0;0;0;0;0;0;0;FALSE
"2";18;"Eintracht Frankfurt";"start";"Collins";0;90;3,5;"home";"Borussia Dortmund";"2";"0";0;0;0;0;0;0;0;0;FALSE
"3";18;"Eintracht Frankfurt";"start";"R. Koch";0;90;3;"home";"Borussia Dortmund";"2";"0";0;0;0;0;0;0;0;0;FALSE
"4";18;"Eintracht Frankfurt";"start";"Theate";0;90;3,5;"home";"Borussia Dortmund";"2";"0";0;0;0;0;0;0;0;0;FALSE
"5";18;"Eintracht Frankfurt";"start";"Kristensen";0;75;2,5;"home";"Borussia Dortmund";"2";"0";0;0;1;0;0;0;0;0;FALSE
"6";18;"Eintracht Frankfurt";"start";"Skhiri";0;90;2,5;"home";"Borussia Dortmund";"2";"0";0;0;0;0;0;0;0;0;FALSE
"7";18;"Eintracht Frankfurt";"start";"Larsson";0;75;3,5;"home";"Borussia Dortmund";"2";"0";0;0;0;0;0;0;0;0;FALSE
"8";18;"Eintracht Frankfurt";"start";"Brown";0;90;2,5;"home";"Borussia Dortmund";"2";"0";0;0;0;0;0;0;0;0;FALSE
"9";18;"Eintracht Frankfurt";"start";"M. Götze";0;87;2;"home";"Borussia Dortmund";"2";"0";0;0;0;0;0;0;0;0;TRUE
"10";18;"Eintracht Frankfurt";"start";"Knauff";0;87;3,5;"home";"Borussia Dortmund";"2";"0";0;0;0;0;0;0;0;0;FALSE
"11";18;"Eintracht Frankfurt";"start";"Ekitiké";0;90;3;"home";"Borussia Dortmund";"2";"0";1;0;0;0;0;0;0;0;FALSE
"12";18;"Eintracht Frankfurt";"sub";"Tuta";75;90;NA;"home";"Borussia Dortmund";"2";"0";0;0;0;0;0;0;0;0;FALSE
"13";18;"Eintracht Frankfurt";"sub";"O. Höjlund";75;90;NA;"home";"Borussia Dortmund";"2";"0";1;0;0;0;0;0;0;0;FALSE
"14";18;"Eintracht Frankfurt";"sub";"Uzun";87;90;NA;"home";"Borussia Dortmund";"2";"0";0;0;1;0;0;0;0;0;FALSE
"15";18;"Eintracht Frankfurt";"sub";"Bahoya";87;90;NA;"home";"Borussia Dortmund";"2";"0";0;0;0;0;0;0;0;0;FALSE
"16";18;"Eintracht Frankfurt";"sub";"Chaibi";90;90;NA;"home";"Borussia Dortmund";"2";"0";0;0;0;0;0;0;0;0;FALSE
