"";"spt";"team";"status";"player";"begin";"end";"grade";"location";"opponent";"tG";"tGA";"npG";"pG";"npA";"pA";"ownG";"ylw";"ylwred";"red";"sds"
"1";34;"RB Leipzig";"start";"Gulacsi";0;90;2;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"2";34;"RB Leipzig";"start";"Geertruida";0;90;4,5;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"3";34;"RB Leipzig";"start";"Seiwald";0;90;4;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"4";34;"RB Leipzig";"start";"Bitshiabu";0;90;4;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"5";34;"RB Leipzig";"start";"Raum";0;90;4;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"6";34;"RB Leipzig";"start";"Vermeeren";0;77;4,5;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"7";34;"RB Leipzig";"start";"Kampl";0;90;4;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"8";34;"RB Leipzig";"start";"R. Baku";0;90;2,5;"home";"VfB Stuttgart";"2";"3";1;0;1;0;0;0;0;0;FALSE
"9";34;"RB Leipzig";"start";"Xavi";0;90;2;"home";"VfB Stuttgart";"2";"3";1;0;1;0;0;0;0;0;FALSE
"10";34;"RB Leipzig";"start";"Gomis";0;66;4,5;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;1;0;0;FALSE
"11";34;"RB Leipzig";"start";"Nusa";0;77;4;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"12";34;"RB Leipzig";"sub";"Poulsen";66;87;NA;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"13";34;"RB Leipzig";"sub";"Baumgartner";77;90;NA;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"14";34;"RB Leipzig";"sub";"Openda";77;90;NA;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"15";34;"RB Leipzig";"sub";"Sesko";87;90;NA;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"16";34;"RB Leipzig";"bench";"Vandevoordt";NA;NA;NA;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"17";34;"RB Leipzig";"bench";"Nedeljkovic";NA;NA;NA;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"18";34;"RB Leipzig";"bench";"Norbye";NA;NA;NA;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"19";34;"RB Leipzig";"bench";"Orban";NA;NA;NA;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"20";34;"RB Leipzig";"bench";"Ouedraogo";NA;NA;NA;"home";"VfB Stuttgart";"2";"3";0;0;0;0;0;0;0;0;FALSE
"21";34;"VfB Stuttgart";"start";"Nübel";0;90;3,5;"away";"RB Leipzig";"3";"2";0;0;0;0;0;0;0;0;FALSE
"22";34;"VfB Stuttgart";"start";"Jaquez";0;84;3,5;"away";"RB Leipzig";"3";"2";0;0;0;0;0;0;0;0;FALSE
"23";34;"VfB Stuttgart";"start";"Chabot";0;90;3;"away";"RB Leipzig";"3";"2";0;0;0;0;0;0;0;0;FALSE
"24";34;"VfB Stuttgart";"start";"Hendriks";0;90;3;"away";"RB Leipzig";"3";"2";0;0;0;0;0;0;0;0;FALSE
"25";34;"VfB Stuttgart";"start";"Vagnoman";0;90;3;"away";"RB Leipzig";"3";"2";0;0;0;0;0;0;0;0;FALSE
"26";34;"VfB Stuttgart";"start";"Karazor";0;90;2,5;"away";"RB Leipzig";"3";"2";0;0;0;0;0;0;0;0;FALSE
"27";34;"VfB Stuttgart";"start";"Millot";0;68;4;"away";"RB Leipzig";"3";"2";0;0;0;0;0;0;0;0;FALSE
"28";34;"VfB Stuttgart";"start";"Mittelstädt";0;68;2,5;"away";"RB Leipzig";"3";"2";0;0;2;0;0;0;0;0;FALSE
"29";34;"VfB Stuttgart";"start";"Leweling";0;58;3,5;"away";"RB Leipzig";"3";"2";0;0;0;0;0;0;0;0;FALSE
"30";34;"VfB Stuttgart";"start";"Woltemade";0;84;2;"away";"RB Leipzig";"3";"2";1;0;0;0;0;0;0;0;FALSE
"31";34;"VfB Stuttgart";"start";"Undav";0;90;1,5;"away";"RB Leipzig";"3";"2";1;0;1;0;0;0;0;0;TRUE
"32";34;"VfB Stuttgart";"sub";"Demirovic";58;90;2,5;"away";"RB Leipzig";"3";"2";1;0;0;0;0;0;0;0;FALSE
"33";34;"VfB Stuttgart";"sub";"Führich";68;90;NA;"away";"RB Leipzig";"3";"2";0;0;0;0;0;0;0;0;FALSE
"34";34;"VfB Stuttgart";"sub";"Nartey";68;90;NA;"away";"RB Leipzig";"3";"2";0;0;0;0;0;0;0;0;FALSE
"35";34;"VfB Stuttgart";"sub";"Jeltsch";84;90;NA;"away";"RB Leipzig";"3";"2";0;0;0;0;0;0;0;0;FALSE
"36";34;"VfB Stuttgart";"sub";"Bruun Larsen";84;90;NA;"away";"RB Leipzig";"3";"2";0;0;0;0;0;0;0;0;FALSE
"37";34;"VfB Stuttgart";"bench";"Bredlow";NA;NA;NA;"away";"RB Leipzig";"3";"2";0;0;0;0;0;0;0;0;FALSE
"38";34;"VfB Stuttgart";"bench";"P. Stenzel";NA;NA;NA;"away";"RB Leipzig";"3";"2";0;0;0;0;0;0;0;0;FALSE
"39";34;"VfB Stuttgart";"bench";"Zagadou";NA;NA;NA;"away";"RB Leipzig";"3";"2";0;0;0;0;0;0;0;0;FALSE
"40";34;"VfB Stuttgart";"bench";"Rieder";NA;NA;NA;"away";"RB Leipzig";"3";"2";0;0;0;0;0;0;0;0;FALSE
"41";34;"Borussia Dortmund";"start";"Kobel";0;90;2;"home";"Holstein Kiel";"3";"0";0;0;0;0;0;0;0;0;FALSE
"42";34;"Borussia Dortmund";"start";"Süle";0;79;3;"home";"Holstein Kiel";"3";"0";0;0;0;0;0;0;0;0;FALSE
"43";34;"Borussia Dortmund";"start";"Anton";0;90;2,5;"home";"Holstein Kiel";"3";"0";0;0;0;0;0;0;0;0;FALSE
"44";34;"Borussia Dortmund";"start";"Bensebaini";0;90;3,5;"home";"Holstein Kiel";"3";"0";0;0;0;0;0;0;0;0;FALSE
"45";34;"Borussia Dortmund";"start";"Ryerson";0;90;3,5;"home";"Holstein Kiel";"3";"0";0;0;0;0;0;0;0;0;FALSE
