"";"spt";"team";"status";"player";"begin";"end";"grade";"location";"opponent";"tG";"tGA";"npG";"pG";"npA";"pA";"ownG";"ylw";"ylwred";"red";"sds"
"1";9;"Bayer 04 Leverkusen";"start";"Hradecky";0;90;3;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"2";9;"Bayer 04 Leverkusen";"start";"Mukiele";0;54;3;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;1;0;0;FALSE
"3";9;"Bayer 04 Leverkusen";"start";"Tah";0;90;2;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"4";9;"Bayer 04 Leverkusen";"start";"Tapsoba";0;90;2;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"5";9;"Bayer 04 Leverkusen";"start";"Hincapie";0;90;2;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"6";9;"Bayer 04 Leverkusen";"start";"G. Xhaka";0;90;2,5;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;1;0;0;FALSE
"7";9;"Bayer 04 Leverkusen";"start";"Andrich";0;86;3;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;1;0;0;FALSE
"8";9;"Bayer 04 Leverkusen";"start";"Frimpong";0;86;2,5;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"9";9;"Bayer 04 Leverkusen";"start";"Wirtz";0;90;3;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"10";9;"Bayer 04 Leverkusen";"start";"Grimaldo";0;90;3;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"11";9;"Bayer 04 Leverkusen";"start";"Boniface";0;86;4;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"12";9;"Bayer 04 Leverkusen";"sub";"Hofmann";54;90;3;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"13";9;"Bayer 04 Leverkusen";"sub";"Palacios";86;90;NA;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"14";9;"Bayer 04 Leverkusen";"sub";"Tella";86;90;NA;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"15";9;"Bayer 04 Leverkusen";"sub";"Schick";86;90;NA;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"16";9;"Bayer 04 Leverkusen";"bench";"Kovar";NA;NA;NA;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"17";9;"Bayer 04 Leverkusen";"bench";"Lomb";NA;NA;NA;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"18";9;"Bayer 04 Leverkusen";"bench";"Arthur";NA;NA;NA;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"19";9;"Bayer 04 Leverkusen";"bench";"Aleix Garcia";NA;NA;NA;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"20";9;"Bayer 04 Leverkusen";"bench";"Onyeka";NA;NA;NA;"home";"VfB Stuttgart";"0";"0";0;0;0;0;0;0;0;0;FALSE
"21";9;"VfB Stuttgart";"start";"Nübel";0;90;1,5;"away";"Bayer 04 Leverkusen";"0";"0";0;0;0;0;0;0;0;0;TRUE
