"";"spt";"team";"status";"player";"begin";"end";"grade";"location";"opponent";"tG";"tGA";"npG";"pG";"npA";"pA";"ownG";"ylw";"ylwred";"red";"sds"
"1";4;"FC Augsburg";"start";"Labrovic";0;90;3,5;"home";"1. FSV Mainz 05";"2";"3";0;0;0;0;0;0;0;0;FALSE
"2";4;"FC Augsburg";"start";"M. Bauer";0;46;4,5;"home";"1. FSV Mainz 05";"2";"3";0;0;0;0;0;0;0;0;FALSE
"3";4;"FC Augsburg";"start";"Gouweleeuw";0;90;4,5;"home";"1. FSV Mainz 05";"2";"3";0;0;1;0;0;1;0;0;FALSE
"4";4;"FC Augsburg";"start";"K. Schlotterbeck";0;90;3,5;"home";"1. FSV Mainz 05";"2";"3";1;0;0;0;0;0;0;0;FALSE
"5";4;"FC Augsburg";"start";"M. Wolf";0;80;3,5;"home";"1. FSV Mainz 05";"2";"3";0;0;0;0;0;0;0;0;FALSE
"6";4;"FC Augsburg";"start";"Onyeka";0;90;3,5;"home";"1. FSV Mainz 05";"2";"3";0;0;0;0;0;1;0;0;FALSE
"7";4;"FC Augsburg";"start";"Jakic";0;62;3,5;"home";"1. FSV Mainz 05";"2";"3";0;0;0;0;0;0;0;0;FALSE
"8";4;"FC Augsburg";"start";"Giannoulis";0;90;3,5;"home";"1. FSV Mainz 05";"2";"3";0;0;1;0;0;0;0;0;FALSE
"9";4;"FC Augsburg";"start";"Rexhbecaj";0;80;4;"home";"1. FSV Mainz 05";"2";"3";0;0;0;0;0;1;0;0;FALSE
"10";4;"FC Augsburg";"start";"Vargas";0;72;3;"home";"1. FSV Mainz 05";"2";"3";0;0;0;0;0;0;0;0;FALSE
"11";4;"FC Augsburg";"start";"Essende";0;90;4,5;"home";"1. FSV Mainz 05";"2";"3";1;0;0;0;0;0;0;1;FALSE
"12";4;"FC Augsburg";"sub";"Mounié";46;90;3,5;"home";"1. FSV Mainz 05";"2";"3";0;0;0;0;0;0;0;0;FALSE
"13";4;"FC Augsburg";"sub";"Maier";62;90;3,5;"home";"1. FSV Mainz 05";"2";"3";0;0;0;0;0;0;0;0;FALSE
"14";4;"FC Augsburg";"sub";"P. Tietz";72;90;NA;"home";"1. FSV Mainz 05";"2";"3";0;0;0;0;0;0;0;0;FALSE
"15";4;"FC Augsburg";"sub";"Kabadayi";80;90;NA;"home";"1. FSV Mainz 05";"2";"3";0;0;0;0;0;0;0;0;FALSE
"16";4;"FC Augsburg";"sub";"F. Jensen";80;90;NA;"home";"1. FSV Mainz 05";"2";"3";0;0;0;0;0;0;0;0;FALSE
"17";4;"FC Augsburg";"bench";"Dahmen";NA;NA;NA;"home";"1. FSV Mainz 05";"2";"3";0;0;0;0;0;0;0;0;FALSE
"18";4;"FC Augsburg";"bench";"Matsima";NA;NA;NA;"home";"1. FSV Mainz 05";"2";"3";0;0;0;0;0;0;0;0;FALSE
"19";4;"FC Augsburg";"bench";"Breithaupt";NA;NA;NA;"home";"1. FSV Mainz 05";"2";"3";0;0;0;0;0;0;0;0;FALSE
"20";4;"FC Augsburg";"bench";"Koudossou";NA;NA;NA;"home";"1. FSV Mainz 05";"2";"3";0;0;0;0;0;0;0;0;FALSE
"21";4;"1. FSV Mainz 05";"start";"Zentner";0;90;2,5;"away";"FC Augsburg";"3";"2";0;0;0;0;0;0;0;0;FALSE
"22";4;"1. FSV Mainz 05";"start";"Kohr";0;90;4;"away";"FC Augsburg";"3";"2";0;0;0;0;0;1;0;0;FALSE
"23";4;"1. FSV Mainz 05";"start";"Jenz";0;90;3;"away";"FC Augsburg";"3";"2";0;0;0;0;0;0;0;0;FALSE
"24";4;"1. FSV Mainz 05";"start";"Hanche-Olsen";0;90;4;"away";"FC Augsburg";"3";"2";0;0;0;0;0;1;0;0;FALSE
"25";4;"1. FSV Mainz 05";"start";"Caci";0;88;4,5;"away";"FC Augsburg";"3";"2";0;0;0;0;0;0;0;0;FALSE
"26";4;"1. FSV Mainz 05";"start";"Sano";0;90;4;"away";"FC Augsburg";"3";"2";0;0;0;0;0;0;0;0;FALSE
"27";4;"1. FSV Mainz 05";"start";"Amiri";0;90;5,5;"away";"FC Augsburg";"3";"2";0;0;0;0;0;0;1;0;FALSE
"28";4;"1. FSV Mainz 05";"start";"Mwene";0;90;2,5;"away";"FC Augsburg";"3";"2";0;0;2;0;0;0;0;0;FALSE
"29";4;"1. FSV Mainz 05";"start";"Hong";0;63;3,5;"away";"FC Augsburg";"3";"2";0;0;1;0;0;0;0;0;FALSE
"30";4;"1. FSV Mainz 05";"start";"Sieb";0;39;3;"away";"FC Augsburg";"3";"2";1;0;0;0;0;0;0;0;FALSE
"31";4;"1. FSV Mainz 05";"start";"Burkardt";0;88;2;"away";"FC Augsburg";"3";"2";2;0;0;0;0;0;0;0;TRUE
"32";4;"1. FSV Mainz 05";"sub";"Barkok";39;90;3;"away";"FC Augsburg";"3";"2";0;0;0;0;0;0;0;0;FALSE
"33";4;"1. FSV Mainz 05";"sub";"Leitsch";63;90;3,5;"away";"FC Augsburg";"3";"2";0;0;0;0;0;0;0;0;FALSE
"34";4;"1. FSV Mainz 05";"sub";"Onisiwo";88;90;NA;"away";"FC Augsburg";"3";"2";0;0;0;0;0;0;0;0;FALSE
"35";4;"1. FSV Mainz 05";"sub";"Widmer";88;90;NA;"away";"FC Augsburg";"3";"2";0;0;0;0;0;1;0;0;FALSE
"36";4;"1. FSV Mainz 05";"bench";"Rieß";NA;NA;NA;"away";"FC Augsburg";"3";"2";0;0;0;0;0;0;0;0;FALSE
"37";4;"1. FSV Mainz 05";"bench";"Veratschnig";NA;NA;NA;"away";"FC Augsburg";"3";"2";0;0;0;0;0;0;0;0;FALSE
"38";4;"1. FSV Mainz 05";"bench";"Nebel";NA;NA;NA;"away";"FC Augsburg";"3";"2";0;0;0;0;0;0;0;0;FALSE
"39";4;"1. FSV Mainz 05";"bench";"Vidovic";NA;NA;NA;"away";"FC Augsburg";"3";"2";0;0;0;0;0;0;0;0;FALSE
"40";4;"1. FSV Mainz 05";"bench";"Weiper";NA;NA;NA;"away";"FC Augsburg";"3";"2";0;0;0;0;0;0;0;0;FALSE
"41";4;"1. FC Heidenheim";"start";"Ke. Müller";0;90;3;"home";"SC Freiburg";"0";"3";0;0;0;0;0;0;0;0;FALSE
"42";4;"1. FC Heidenheim";"start";"Busch";0;60;3,5;"home";"SC Freiburg";"0";"3";0;0;0;0;0;0;0;0;FALSE
"43";4;"1. FC Heidenheim";"start";"P. Mainka";0;90;4;"home";"SC Freiburg";"0";"3";0;0;0;0;0;0;0;0;FALSE
"44";4;"1. FC Heidenheim";"start";"Gimber";0;90;4;"home";"SC Freiburg";"0";"3";0;0;0;0;0;0;0;0;FALSE
"45";4;"1. FC Heidenheim";"start";"Föhrenbach";0;90;4;"home";"SC Freiburg";"0";"3";0;0;0;0;0;0;0;0;FALSE
"46";4;"1. FC Heidenheim";"start";"Maloney";0;71;5;"home";"SC Freiburg";"0";"3";0;0;0;0;0;0;0;0;FALSE
"47";4;"1. FC Heidenheim";"start";"Traoré";0;90;5;"home";"SC Freiburg";"0";"3";0;0;0;0;0;0;0;0;FALSE
"48";4;"1. FC Heidenheim";"start";"Wanner";0;72;4,5;"home";"SC Freiburg";"0";"3";0;0;0;0;0;0;0;0;FALSE
"49";4;"1. FC Heidenheim";"start";"Honsak";0;60;4,5;"home";"SC Freiburg";"0";"3";0;0;0;0;0;0;0;0;FALSE
