"";"spt";"team";"status";"player";"begin";"end";"grade";"location";"opponent";"tG";"tGA";"npG";"pG";"npA";"pA";"ownG";"ylw";"ylwred";"red";"sds"
"1";2;"1. FC Union Berlin";"start";"Rönnow";0;90;3;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"2";2;"1. FC Union Berlin";"start";"Doekhi";0;90;3,5;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"3";2;"1. FC Union Berlin";"start";"Vogt";0;90;3,5;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"4";2;"1. FC Union Berlin";"start";"Diogo Leite";0;90;3;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"5";2;"1. FC Union Berlin";"start";"Haberer";0;90;4;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"6";2;"1. FC Union Berlin";"start";"Tousart";0;68;3;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"7";2;"1. FC Union Berlin";"start";"R. Khedira";0;90;3,5;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"8";2;"1. FC Union Berlin";"start";"Rothe";0;89;3;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"9";2;"1. FC Union Berlin";"start";"Hollerbach";0;78;2,5;"home";"FC St. Pauli";"1";"0";1;0;0;0;0;1;0;0;TRUE
"10";2;"1. FC Union Berlin";"start";"Vertessen";0;68;4;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"11";2;"1. FC Union Berlin";"start";"Jordan";0;88;4,5;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"12";2;"1. FC Union Berlin";"sub";"Benes";68;90;NA;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"13";2;"1. FC Union Berlin";"sub";"Schäfer";68;90;NA;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"14";2;"1. FC Union Berlin";"sub";"Skarke";78;90;NA;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"15";2;"1. FC Union Berlin";"sub";"Jeong";88;90;NA;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;1;0;0;FALSE
"16";2;"1. FC Union Berlin";"sub";"Querfeld";89;90;NA;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;1;0;0;FALSE
"17";2;"1. FC Union Berlin";"bench";"Schwolow";NA;NA;NA;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"18";2;"1. FC Union Berlin";"bench";"Roussillon";NA;NA;NA;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"19";2;"1. FC Union Berlin";"bench";"Trimmel";NA;NA;NA;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"20";2;"1. FC Union Berlin";"bench";"Kemlein";NA;NA;NA;"home";"FC St. Pauli";"1";"0";0;0;0;0;0;0;0;0;FALSE
"21";2;"FC St. Pauli";"start";"Vasilj";0;90;3;"away";"1. FC Union Berlin";"0";"1";0;0;0;0;0;0;0;0;FALSE
"22";2;"FC St. Pauli";"start";"Wahl";0;90;3,5;"away";"1. FC Union Berlin";"0";"1";0;0;0;0;0;0;0;0;FALSE
"23";2;"FC St. Pauli";"start";"Smith";0;40;4;"away";"1. FC Union Berlin";"0";"1";0;0;0;0;0;0;0;0;FALSE
"24";2;"FC St. Pauli";"start";"Mets";0;90;3;"away";"1. FC Union Berlin";"0";"1";0;0;0;0;0;0;0;0;FALSE
"25";2;"FC St. Pauli";"start";"Treu";0;90;4;"away";"1. FC Union Berlin";"0";"1";0;0;0;0;0;0;0;0;FALSE
"26";2;"FC St. Pauli";"start";"Irvine";0;90;4;"away";"1. FC Union Berlin";"0";"1";0;0;0;0;0;0;0;0;FALSE
"27";2;"FC St. Pauli";"start";"La. Ritzka";0;83;4;"away";"1. FC Union Berlin";"0";"1";0;0;0;0;0;0;0;0;FALSE
