"";"spt";"team";"status";"player";"begin";"end";"grade";"location";"opponent";"tG";"tGA";"npG";"pG";"npA";"pA";"ownG";"ylw";"ylwred";"red";"sds"
"1";12;"FC St. Pauli";"start";"Vasilj";0;90;2;"home";"Holstein Kiel";"3";"1";0;0;0;0;0;0;0;0;FALSE
"2";12;"FC St. Pauli";"start";"Wahl";0;90;3,5;"home";"Holstein Kiel";"3";"1";0;0;0;0;0;0;0;0;FALSE
"3";12;"FC St. Pauli";"start";"Smith";0;90;3;"home";"Holstein Kiel";"3";"1";0;0;0;0;0;1;0;0;FALSE
"4";12;"FC St. Pauli";"start";"Nemeth";0;90;3;"home";"Holstein Kiel";"3";"1";0;0;0;0;0;0;0;0;FALSE
"5";12;"FC St. Pauli";"start";"Saliakas";0;71;3;"home";"Holstein Kiel";"3";"1";1;0;0;0;0;0;0;0;FALSE
"6";12;"FC St. Pauli";"start";"Irvine";0;90;3,5;"home";"Holstein Kiel";"3";"1";0;0;0;0;0;0;0;0;FALSE
"7";12;"FC St. Pauli";"start";"Boukhalfa";0;90;3,5;"home";"Holstein Kiel";"3";"1";0;0;0;0;0;0;0;0;FALSE
"8";12;"FC St. Pauli";"start";"Treu";0;90;3;"home";"Holstein Kiel";"3";"1";0;0;1;0;0;0;0;0;FALSE
"9";12;"FC St. Pauli";"start";"Afolayan";0;90;2;"home";"Holstein Kiel";"3";"1";0;0;0;0;0;1;0;0;FALSE
"10";12;"FC St. Pauli";"start";"J. Eggestein";0;89;1,5;"home";"Holstein Kiel";"3";"1";1;0;2;0;0;0;0;0;TRUE
"11";12;"FC St. Pauli";"start";"Guilavogui";0;74;3;"home";"Holstein Kiel";"3";"1";1;0;0;0;0;0;0;0;FALSE
"12";12;"FC St. Pauli";"sub";"La. Ritzka";71;90;NA;"home";"Holstein Kiel";"3";"1";0;0;0;0;0;0;0;0;FALSE
"13";12;"FC St. Pauli";"sub";"Sinani";74;90;NA;"home";"Holstein Kiel";"3";"1";0;0;0;0;0;0;0;0;FALSE
"14";12;"FC St. Pauli";"sub";"Albers";89;90;NA;"home";"Holstein Kiel";"3";"1";0;0;0;0;0;0;0;0;FALSE
"15";12;"FC St. Pauli";"sub";"Ahlstrand";90;90;NA;"home";"Holstein Kiel";"3";"1";0;0;0;0;0;0;0;0;FALSE
"16";12;"FC St. Pauli";"bench";"Oelschlägel";NA;NA;NA;"home";"Holstein Kiel";"3";"1";0;0;0;0;0;0;0;0;FALSE
"17";12;"FC St. Pauli";"bench";"Dzwigala";NA;NA;NA;"home";"Holstein Kiel";"3";"1";0;0;0;0;0;0;0;0;FALSE
"18";12;"FC St. Pauli";"bench";"Stevens";NA;NA;NA;"home";"Holstein Kiel";"3";"1";0;0;0;0;0;0;0;0;FALSE
"19";12;"FC St. Pauli";"bench";"Schmitz";NA;NA;NA;"home";"Holstein Kiel";"3";"1";0;0;0;0;0;0;0;0;FALSE
"20";12;"FC St. Pauli";"bench";"Maurides";NA;NA;NA;"home";"Holstein Kiel";"3";"1";0;0;0;0;0;0;0;0;FALSE
"21";12;"Holstein Kiel";"start";"Weiner";0;90;5;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;0;0;0;FALSE
"22";12;"Holstein Kiel";"start";"Ivezic";0;90;5;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;1;0;0;FALSE
"23";12;"Holstein Kiel";"start";"Erras";0;90;4,5;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;1;0;0;FALSE
"24";12;"Holstein Kiel";"start";"Geschwill";0;68;4;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;0;0;0;FALSE
"25";12;"Holstein Kiel";"start";"Knudsen";0;77;5,5;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;0;0;0;FALSE
"26";12;"Holstein Kiel";"start";"T. Becker";0;90;5;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;1;0;0;FALSE
"27";12;"Holstein Kiel";"start";"Holtby";0;68;5;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;1;0;0;FALSE
"28";12;"Holstein Kiel";"start";"Remberg";0;90;3,5;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;0;0;0;FALSE
"29";12;"Holstein Kiel";"start";"Porath";0;78;5;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;0;0;0;FALSE
"30";12;"Holstein Kiel";"start";"Harres";0;90;4;"away";"FC St. Pauli";"1";"3";1;0;0;0;0;0;0;0;FALSE
"31";12;"Holstein Kiel";"start";"Arp";0;59;5,5;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;0;0;0;FALSE
"32";12;"Holstein Kiel";"sub";"Machino";59;90;4;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;1;0;0;FALSE
"33";12;"Holstein Kiel";"sub";"Pichler";68;90;NA;"away";"FC St. Pauli";"1";"3";0;0;1;0;0;0;0;0;FALSE
"34";12;"Holstein Kiel";"sub";"Puchacz";68;90;NA;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;0;0;0;FALSE
"35";12;"Holstein Kiel";"sub";"Gigovic";77;90;NA;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;0;0;0;FALSE
"36";12;"Holstein Kiel";"sub";"Rosenboom";78;90;NA;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;0;0;0;FALSE
"37";12;"Holstein Kiel";"bench";"Dähne";NA;NA;NA;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;0;0;0;FALSE
"38";12;"Holstein Kiel";"bench";"Javorcek";NA;NA;NA;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;0;0;0;FALSE
"39";12;"Holstein Kiel";"bench";"Johansson";NA;NA;NA;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;0;0;0;FALSE
"40";12;"Holstein Kiel";"bench";"Komenda";NA;NA;NA;"away";"FC St. Pauli";"1";"3";0;0;0;0;0;0;0;0;FALSE
"41";12;"RB Leipzig";"start";"Gulacsi";0;90;4;"home";"VfL Wolfsburg";"1";"5";0;0;0;0;0;0;0;0;FALSE
"42";12;"RB Leipzig";"start";"Geertruida";0;90;6;"home";"VfL Wolfsburg";"1";"5";0;0;0;0;0;0;0;0;FALSE
"43";12;"RB Leipzig";"start";"Orban";0;90;3,5;"home";"VfL Wolfsburg";"1";"5";1;0;0;0;0;0;0;0;FALSE
"44";12;"RB Leipzig";"start";"Lukeba";0;30;5;"home";"VfL Wolfsburg";"1";"5";0;0;0;0;0;0;0;0;FALSE
"45";12;"RB Leipzig";"start";"Henrichs";0;90;5;"home";"VfL Wolfsburg";"1";"5";0;0;0;0;0;0;0;0;FALSE
"46";12;"RB Leipzig";"start";"A. Haidara";0;46;5;"home";"VfL Wolfsburg";"1";"5";0;0;0;0;0;0;0;0;FALSE
"47";12;"RB Leipzig";"start";"Kampl";0;77;4,5;"home";"VfL Wolfsburg";"1";"5";0;0;0;0;0;0;0;0;FALSE
"48";12;"RB Leipzig";"start";"Baumgartner";0;77;5;"home";"VfL Wolfsburg";"1";"5";0;0;0;0;0;1;0;0;FALSE
"49";12;"RB Leipzig";"start";"Nusa";0;90;4;"home";"VfL Wolfsburg";"1";"5";0;0;0;0;0;0;0;0;FALSE
"50";12;"RB Leipzig";"start";"Openda";0;90;5;"home";"VfL Wolfsburg";"1";"5";0;0;1;0;0;0;0;0;FALSE
"51";12;"RB Leipzig";"start";"Sesko";0;69;5,5;"home";"VfL Wolfsburg";"1";"5";0;0;0;0;0;0;0;0;FALSE
"52";12;"RB Leipzig";"sub";"Seiwald";30;90;4,5;"home";"VfL Wolfsburg";"1";"5";0;0;0;0;0;0;0;0;FALSE
"53";12;"RB Leipzig";"sub";"Vermeeren";46;90;5;"home";"VfL Wolfsburg";"1";"5";0;0;0;0;0;1;0;0;FALSE
"54";12;"RB Leipzig";"sub";"Silva";69;90;NA;"home";"VfL Wolfsburg";"1";"5";0;0;0;0;0;0;0;0;FALSE
"55";12;"RB Leipzig";"sub";"X. Schlager";77;90;NA;"home";"VfL Wolfsburg";"1";"5";0;0;0;0;0;0;0;0;FALSE
